Generation,MaxFitness,MinFitness,MeanFitness,StdvFitness,BestItem,BestValue,BestWeight,SolutionsChecked
19,0.45074149393392804,1e-08,0.30824589089509163,0.1584570931933869,26.0,25422.4,2500.0,3000
20,0.45074149393392804,1e-08,0.3407109592561569,0.13616785949100657,26.0,25422.4,2500.0,3150
21,0.45074149393392804,1e-08,0.32531552743241526,0.15435161336793182,26.0,25422.4,2500.0,3300
22,0.45074149393392804,1e-08,0.3081839754005525,0.16487957569381959,26.0,25422.4,2500.0,3450
23,0.45074149393392804,1e-08,0.3039229311279089,0.17111250162025382,26.0,25422.4,2500.0,3600
24,0.45074149393392804,1e-08,0.32477853893344055,0.15893442133501365,26.0,25422.4,2500.0,3750
25,0.45074149393392804,1e-08,0.3091003265356719,0.17032498354183828,26.0,25422.4,2500.0,3900
26,0.45074149393392804,1e-08,0.33365014140751087,0.1534704092429624,26.0,25422.4,2500.0,4050
27,0.45074149393392804,1e-08,0.311547860992488,0.16849450565013965,26.0,25422.4,2500.0,4200
28,0.45074149393392804,1e-08,0.31990487878483986,0.1629632766174348,26.0,25422.4,2500.0,4350
29,0.45565099503596174,1e-08,0.34046986657727263,0.14867404798011533,25.0,28605.0,2497.5,4500
30,0.45565099503596174,1e-08,0.32001902606527804,0.16625654376436347,25.0,28605.0,2497.5,4650
31,0.45565099503596174,1e-08,0.3281930188935239,0.15674151469137335,25.0,28605.0,2497.5,4800
32,0.45565099503596174,1e-08,0.3222443858239123,0.16415154021179568,25.0,28605.0,2497.5,4950
33,0.45565099503596174,1e-08,0.31941283361550554,0.16585780116816665,25.0,28605.0,2497.5,5100
34,0.45565099503596174,1e-08,0.327000537941102,0.1600163575845086,25.0,28605.0,2497.5,5250
35,0.45565099503596174,1e-08,0.327145791405934,0.15987126939936822,25.0,28605.0,2497.5,5400
36,0.45565099503596174,1e-08,0.3265838689220227,0.1625889139990982,25.0,28605.0,2497.5,5550
37,0.45911195154961026,1e-08,0.32503389955790796,0.1653313379086418,27.0,28151.6,2498.1,5700
38,0.45911195154961026,1e-08,0.29956841734955547,0.18002023306885018,27.0,28151.6,2498.1,5850
39,0.45911195154961026,1e-08,0.3321369310195432,0.16274359498064064,27.0,28151.6,2498.1,6000
40,0.45911195154961026,1e-08,0.3450338500026963,0.14814692498725912,27.0,28151.6,2498.1,6150
41,0.45911195154961026,1e-08,0.3243984819778057,0.16256007275239084,27.0,28151.6,2498.1,6300
42,0.45911195154961026,1e-08,0.3322425170078045,0.1587561952237674,27.0,28151.6,2498.1,6450
43,0.45911195154961026,1e-08,0.33439157528045893,0.15732848121206736,27.0,28151.6,2498.1,6600
44,0.45911195154961026,1e-08,0.31191464689693355,0.1723291870596936,27.0,28151.6,2498.1,6750
45,0.45911195154961026,1e-08,0.3079516472879163,0.17622579814450107,27.0,28151.6,2498.1,6900
46,0.45911195154961026,1e-08,0.3338152764760553,0.16324157385349672,27.0,28151.6,2498.1,7050
47,0.45911195154961026,1e-08,0.29086729117525795,0.18971018536883538,27.0,28151.6,2498.1,7200
48,0.45911195154961026,1e-08,0.3413102598216769,0.16293793381645585,27.0,28151.6,2498.1,7350
49,0.4600709519553963,1e-08,0.3270178125783246,0.17332228406241681,27.0,28799.199999999997,2493.9,7500
50,0.46264743415749354,1e-08,0.3450140174244585,0.16102777155597797,28.0,31008.0,2457.7000000000003,7650
51,0.46264743415749354,1e-08,0.32313683232647655,0.17452768994755127,28.0,31008.0,2457.7000000000003,7800
52,0.46264743415749354,1e-08,0.3387544478184357,0.16503105644103455,28.0,31008.0,2457.7000000000003,7950
53,0.46264743415749354,1e-08,0.3537990273577998,0.15014129973478413,28.0,31008.0,2457.7000000000003,8100
54,0.46264743415749354,1e-08,0.33681724570261434,0.1704158847117526,28.0,31008.0,2457.7000000000003,8250
55,0.4680323314404467,1e-08,0.3482539419627889,0.15851131395709236,30.0,30658.6,2470.8999999999996,8400
56,0.4680323314404467,1e-08,0.33881856873070126,0.16511704163993354,30.0,30658.6,2470.8999999999996,8550
57,0.4720340500969899,1e-08,0.3414540587392158,0.16277688287732295,30.0,32717.1,2464.7,8700
58,0.4720340500969899,1e-08,0.34244220568725875,0.1638068865031052,30.0,32717.1,2464.7,8850
59,0.4720340500969899,1e-08,0.32860154834058863,0.1772427206927341,30.0,32717.1,2464.7,9000
60,0.4733889672783169,1e-08,0.3184900885953762,0.18448960008858806,31.0,31375.3,2481.8,9150
61,0.4733889672783169,1e-08,0.3028514534619109,0.1881743057523771,31.0,31375.3,2481.8,9300
62,0.4733889672783169,1e-08,0.3304779798645643,0.174750735352796,31.0,31375.3,2481.8,9450
63,0.47666017030505897,1e-08,0.3517219421454318,0.1603910364126137,31.0,32229.9,2491.3,9600
64,0.47666017030505897,1e-08,0.3227682793791585,0.1807741928673872,31.0,32229.9,2491.3,9750
65,0.47666017030505897,1e-08,0.3227542928033024,0.18039839723323303,31.0,32229.9,2491.3,9900
66,0.47666017030505897,1e-08,0.3273570889310555,0.18038417523909153,31.0,32229.9,2491.3,10050
67,0.47666017030505897,1e-08,0.3254761013685425,0.17891631980720407,31.0,32229.9,2491.3,10200
68,0.47666017030505897,1e-08,0.3348775172855736,0.1737282060923691,31.0,32229.9,2491.3,10350
69,0.47666017030505897,1e-08,0.3334374524335551,0.1763922705244012,31.0,32229.9,2491.3,10500
70,0.47666017030505897,1e-08,0.33680640427678055,0.17168367819094738,31.0,32229.9,2491.3,10650
71,0.47666017030505897,1e-08,0.3344546986052358,0.17377418729793984,31.0,32229.9,2491.3,10800
72,0.47666017030505897,1e-08,0.3552172679291111,0.1552057591510617,31.0,32229.9,2491.3,10950
73,0.47666017030505897,1e-08,0.32963292494312446,0.1753108143253444,31.0,32229.9,2491.3,11100
74,0.47666017030505897,1e-08,0.3288400827171336,0.17716962985006982,31.0,32229.9,2491.3,11250
75,0.47666017030505897,1e-08,0.37714363516359195,0.1386023506459989,31.0,32229.9,2491.3,11400
76,0.47666017030505897,1e-08,0.32029814392010025,0.18582750560568584,31.0,32229.9,2491.3,11550
77,0.47666017030505897,1e-08,0.3499023207716333,0.16690426753780474,31.0,32229.9,2491.3,11700
78,0.47666017030505897,1e-08,0.36334388555737607,0.1613682120875874,31.0,32229.9,2491.3,11850
79,0.4772426470075426,1e-08,0.3399113610198793,0.1797674353936311,31.0,32671.500000000004,2487.9,12000
80,0.4772426470075426,1e-08,0.3167149153749123,0.19358678513289743,31.0,32671.500000000004,2487.9,12150
81,0.4772426470075426,1e-08,0.303968761902913,0.19802551753337722,31.0,32671.500000000004,2487.9,12300
82,0.4827031464449933,1e-08,0.32895234720798394,0.1868991611886198,32.0,34046.399999999994,2488.0,12450
83,0.4827031464449933,1e-08,0.32351512039623503,0.1876053937652917,32.0,34046.399999999994,2488.0,12600
84,0.4827031464449933,1e-08,0.3123408708618203,0.1938007125824581,32.0,34046.399999999994,2488.0,12750
85,0.4827031464449933,1e-08,0.3245755939833138,0.18559516518979527,32.0,34046.399999999994,2488.0,12900
86,0.4827031464449933,1e-08,0.3461816751412092,0.17256709273236479,32.0,34046.399999999994,2488.0,13050
87,0.4827031464449933,1e-08,0.345272160798769,0.17590588023435544,32.0,34046.399999999994,2488.0,13200
88,0.4827031464449933,1e-08,0.3375793337977052,0.18188069504433013,32.0,34046.399999999994,2488.0,13350
89,0.4827031464449933,1e-08,0.34817249761425256,0.1766302336186878,32.0,34046.399999999994,2488.0,13500
90,0.4827031464449933,1e-08,0.3462117522040268,0.1756742346778432,32.0,34046.399999999994,2488.0,13650
91,0.4827031464449933,1e-08,0.3542328620620747,0.17252230596764417,32.0,34046.399999999994,2488.0,13800
92,0.4827031464449933,1e-08,0.33655196111239943,0.18462160238479372,32.0,34046.399999999994,2488.0,13950
93,0.4827031464449933,1e-08,0.3639372191960522,0.16966108983964337,32.0,34046.399999999994,2488.0,14100
94,0.4827031464449933,1e-08,0.32100591991684957,0.19593856195939088,32.0,34046.399999999994,2488.0,14250
95,0.4827031464449933,1e-08,0.35971243478167814,0.1749157671300595,32.0,34046.399999999994,2488.0,14400
96,0.4827031464449933,1e-08,0.3370972281089594,0.1913166466172208,32.0,34046.399999999994,2488.0,14550
97,0.4827031464449933,1e-08,0.33441098230574395,0.19328694294591287,32.0,34046.399999999994,2488.0,14700
98,0.4827031464449933,1e-08,0.330391080256876,0.19453156875245714,32.0,34046.399999999994,2488.0,14850
99,0.4827031464449933,1e-08,0.3508520739167619,0.18469648479836268,32.0,34046.399999999994,2488.0,15000
100,0.4827031464449933,1e-08,0.33834868265380263,0.19525975761000514,32.0,34046.399999999994,2488.0,15150
101,0.48455237838340764,1e-08,0.3653536818048058,0.17711161709674486,32.0,34465.299999999996,2494.5,15300
102,0.48455237838340764,1e-08,0.3711237467424642,0.17206591330239474,32.0,34465.299999999996,2494.5,15450
103,0.48455237838340764,1e-08,0.32975544530829504,0.20013455760163595,32.0,34465.299999999996,2494.5,15600
104,0.48455237838340764,1e-08,0.3596392575467727,0.18138859622307577,32.0,34465.299999999996,2494.5,15750
105,0.48455237838340764,1e-08,0.384499456315602,0.15723147611362395,32.0,34465.299999999996,2494.5,15900
106,0.48455237838340764,1e-08,0.369477845654921,0.17113496540014508,32.0,34465.299999999996,2494.5,16050
107,0.48455237838340764,1e-08,0.3393696594104694,0.18920655793230226,32.0,34465.299999999996,2494.5,16200
108,0.48455237838340764,1e-08,0.37034177903094395,0.17154544443054162,32.0,34465.299999999996,2494.5,16350
109,0.48455237838340764,1e-08,0.3392938658168335,0.19222858200294526,32.0,34465.299999999996,2494.5,16500
110,0.48455237838340764,1e-08,0.3692401561728599,0.17040412658577556,32.0,34465.299999999996,2494.5,16650
111,0.48462489931579306,1e-08,0.37580119296439257,0.16552930456169818,33.0,33918.3,2488.0,16800
112,0.48462489931579306,1e-08,0.3291558205743169,0.1964901615644219,33.0,33918.3,2488.0,16950
113,0.48877693690143614,1e-08,0.35388940052488804,0.18219754880125494,33.0,35085.9,2498.6,17100
114,0.48877693690143614,1e-08,0.3300455836307905,0.1972545504333176,33.0,35085.9,2498.6,17250
115,0.48877693690143614,1e-08,0.37301512610069676,0.16862118798048492,33.0,35085.9,2498.6,17400
116,0.48877693690143614,1e-08,0.34761192870273117,0.18603684866072906,33.0,35085.9,2498.6,17550
117,0.48877693690143614,1e-08,0.3336742646179792,0.19598429450339447,33.0,35085.9,2498.6,17700
118,0.48877693690143614,1e-08,0.37761320737983256,0.16676457171478892,33.0,35085.9,2498.6,17850
119,0.48877693690143614,1e-08,0.354202646358648,0.1895542155494154,33.0,35085.9,2498.6,18000
120,0.48877693690143614,1e-08,0.30381048444452524,0.2128344033675474,33.0,35085.9,2498.6,18150
121,0.48877693690143614,1e-08,0.3455064426317229,0.1924192627672628,33.0,35085.9,2498.6,18300
122,0.4895199138701438,1e-08,0.36864818749933725,0.17823703267044144,33.0,35459.5,2497.6000000000004,18450
123,0.4895199138701438,1e-08,0.3203530006358596,0.2075784571514266,33.0,35459.5,2497.6000000000004,18600
124,0.4895199138701438,1e-08,0.34853587343862746,0.19003822725098907,33.0,35459.5,2497.6000000000004,18750
125,0.4895199138701438,1e-08,0.3591071423951579,0.1883598978099026,33.0,35459.5,2497.6000000000004,18900
126,0.4895199138701438,1e-08,0.3593198331004673,0.1921142533407195,33.0,35459.5,2497.6000000000004,19050
127,0.4895199138701438,1e-08,0.33379863398897414,0.2057954508037165,33.0,35459.5,2497.6000000000004,19200
128,0.4895199138701438,1e-08,0.3464163527585225,0.19934815672879702,33.0,35459.5,2497.6000000000004,19350
129,0.4895199138701438,1e-08,0.35517732028984983,0.19690632737845826,33.0,35459.5,2497.6000000000004,19500
130,0.4895199138701438,1e-08,0.3332824578507598,0.20865832922430708,33.0,35459.5,2497.6000000000004,19650
131,0.4895199138701438,1e-08,0.34410291195359094,0.20126460983944494,33.0,35459.5,2497.6000000000004,19800
132,0.4895199138701438,1e-08,0.33700282085182554,0.2043122337036654,33.0,35459.5,2497.6000000000004,19950
133,0.4895199138701438,1e-08,0.34612876124145847,0.20271507651136425,33.0,35459.5,2497.6000000000004,20100
134,0.4895199138701438,1e-08,0.3564687187817434,0.1977537271208422,33.0,35459.5,2497.6000000000004,20250
135,0.4895199138701438,1e-08,0.3559428235986615,0.19412081420479796,33.0,35459.5,2497.6000000000004,20400
136,0.4895199138701438,1e-08,0.32434318629302844,0.21018839820797117,33.0,35459.5,2497.6000000000004,20550
137,0.4895199138701438,1e-08,0.34223461455059584,0.20041965798708183,33.0,35459.5,2497.6000000000004,20700
138,0.4895199138701438,1e-08,0.3517242111168169,0.19539648512572524,33.0,35459.5,2497.6000000000004,20850
139,0.4895199138701438,1e-08,0.33101231004715187,0.20743549221621604,33.0,35459.5,2497.6000000000004,21000
140,0.4895199138701438,1e-08,0.3310498861930806,0.20750222926542894,33.0,35459.5,2497.6000000000004,21150
141,0.4895199138701438,1e-08,0.3669940706358108,0.1885379251655736,33.0,35459.5,2497.6000000000004,21300
142,0.4895199138701438,1e-08,0.3895122402489226,0.1713084492227531,33.0,35459.5,2497.6000000000004,21450
143,0.4895199138701438,1e-08,0.324776113421353,0.21350430666218304,33.0,35459.5,2497.6000000000004,21600
144,0.4895199138701438,1e-08,0.35127176099459895,0.19539088451386918,33.0,35459.5,2497.6000000000004,21750
145,0.4895199138701438,1e-08,0.33332680019337835,0.20258014480774034,33.0,35459.5,2497.6000000000004,21900
146,0.4895199138701438,1e-08,0.3438278285023921,0.19184780165336468,33.0,35459.5,2497.6000000000004,22050
147,0.4895199138701438,1e-08,0.3487709250913653,0.19102045719753274,33.0,35459.5,2497.6000000000004,22200
148,0.4895199138701438,1e-08,0.30445151960822237,0.21369346521541555,33.0,35459.5,2497.6000000000004,22350
149,0.4895199138701438,1e-08,0.3797998186725701,0.168437252424505,33.0,35459.5,2497.6000000000004,22500
150,0.4895199138701438,1e-08,0.3665541707971089,0.18540456878084116,33.0,35459.5,2497.6000000000004,22650
151,0.4895199138701438,1e-08,0.3302038797056114,0.20740482572152139,33.0,35459.5,2497.6000000000004,22800
152,0.48983835565156814,1e-08,0.32224346227818035,0.21222645251747718,33.0,35618.0,2497.2,22950
153,0.48983835565156814,1e-08,0.36181111684877365,0.18644605127039637,33.0,35618.0,2497.2,23100
154,0.48983835565156814,1e-08,0.3463211010489695,0.19616947108672747,33.0,35618.0,2497.2,23250
155,0.48983835565156814,1e-08,0.3674459369471475,0.18538131619145903,33.0,35618.0,2497.2,23400
156,0.48983835565156814,1e-08,0.32191221367668293,0.20872493684738594,33.0,35618.0,2497.2,23550
157,0.48983835565156814,1e-08,0.3558545023647903,0.19093730122109087,33.0,35618.0,2497.2,23700
158,0.48983835565156814,1e-08,0.32394172812894856,0.20981157608225973,33.0,35618.0,2497.2,23850
159,0.49022029565308495,1e-08,0.327325232269348,0.2085914572141226,34.0,35208.600000000006,2490.6,24000
160,0.49022029565308495,1e-08,0.3668337041248648,0.18511935277618505,34.0,35208.600000000006,2490.6,24150
161,0.4918943645147493,1e-08,0.3723652808381123,0.17990061480946568,34.0,35524.399999999994,2497.6,24300
162,0.4918943645147493,1e-08,0.33588802422086655,0.2004873253024575,34.0,35524.399999999994,2497.6,24450
163,0.4918943645147493,1e-08,0.3546691340516017,0.18991467725589325,34.0,35524.399999999994,2497.6,24600
164,0.4918943645147493,1e-08,0.3682140018715664,0.17818243515669713,34.0,35524.399999999994,2497.6,24750
165,0.4918943645147493,1e-08,0.3601372953357519,0.18562891438823914,34.0,35524.399999999994,2497.6,24900
166,0.4918943645147493,1e-08,0.3797765924171938,0.17167539803819695,34.0,35524.399999999994,2497.6,25050
167,0.4918943645147493,1e-08,0.3485425620332758,0.19050857584071512,34.0,35524.399999999994,2497.6,25200
168,0.4918943645147493,1e-08,0.3493542952937398,0.1843278160024577,34.0,35524.399999999994,2497.6,25350
169,0.4918943645147493,1e-08,0.3817010360783697,0.15352286457287814,34.0,35524.399999999994,2497.6,25500
170,0.4918943645147493,1e-08,0.36438027096987424,0.17369381391265173,34.0,35524.399999999994,2497.6,25650
171,0.4918943645147493,1e-08,0.3524688425549965,0.18266108878812998,34.0,35524.399999999994,2497.6,25800
172,0.4918943645147493,1e-08,0.35467969879512384,0.18322809688435057,34.0,35524.399999999994,2497.6,25950
173,0.4918943645147493,1e-08,0.37284717983542737,0.16932548916588047,34.0,35524.399999999994,2497.6,26100
174,0.4918943645147493,1e-08,0.35106748632599755,0.1853169365739185,34.0,35524.399999999994,2497.6,26250
175,0.4918943645147493,1e-08,0.2993247540369175,0.21046563954782022,34.0,35524.399999999994,2497.6,26400
176,0.4918943645147493,1e-08,0.37208273068501097,0.16951545139989255,34.0,35524.399999999994,2497.6,26550
177,0.4918943645147493,1e-08,0.3359950081463688,0.19415594340452166,34.0,35524.399999999994,2497.6,26700
178,0.4918943645147493,1e-08,0.3624773085197081,0.17973324245709235,34.0,35524.399999999994,2497.6,26850
179,0.4918943645147493,1e-08,0.34583936538881666,0.18973105444134686,34.0,35524.399999999994,2497.6,27000
180,0.4918943645147493,1e-08,0.31532508063091813,0.20503841997632308,34.0,35524.399999999994,2497.6,27150
181,0.4918943645147493,1e-08,0.351313903264713,0.18209556436384944,34.0,35524.399999999994,2497.6,27300
182,0.4918943645147493,1e-08,0.34805364325111376,0.18382776318373611,34.0,35524.399999999994,2497.6,27450
183,0.4918943645147493,1e-08,0.3613415090532504,0.1757984367126034,34.0,35524.399999999994,2497.6,27600
184,0.4918943645147493,1e-08,0.3554306777694625,0.1766100944968666,34.0,35524.399999999994,2497.6,27750
185,0.4918943645147493,1e-08,0.36584568701356684,0.16983031523646125,34.0,35524.399999999994,2497.6,27900
186,0.4918943645147493,1e-08,0.37015094515184527,0.1717582035450232,34.0,35524.399999999994,2497.6,28050
187,0.4918943645147493,1e-08,0.35205506198993464,0.18860931636275538,34.0,35524.399999999994,2497.6,28200
188,0.4918943645147493,1e-08,0.370545617164307,0.17588291256771876,34.0,35524.399999999994,2497.6,28350
189,0.4918943645147493,1e-08,0.35131376820633264,0.18510566671915524,34.0,35524.399999999994,2497.6,28500
190,0.4918943645147493,1e-08,0.3795427089674543,0.16819545542481334,34.0,35524.399999999994,2497.6,28650
191,0.4918943645147493,1e-08,0.34584501950796237,0.19253755928928526,34.0,35524.399999999994,2497.6,28800
192,0.4918943645147493,1e-08,0.3642001316063562,0.18368348051563213,34.0,35524.399999999994,2497.6,28950
193,0.4918943645147493,1e-08,0.3689664187240163,0.17898449339576483,34.0,35524.399999999994,2497.6,29100
194,0.4918943645147493,1e-08,0.324844367325487,0.20494777145000798,34.0,35524.399999999994,2497.6,29250
195,0.4918943645147493,1e-08,0.31845614057931015,0.20694879822653892,34.0,35524.399999999994,2497.6,29400
196,0.4918943645147493,1e-08,0.3461220856856009,0.18697490542282572,34.0,35524.399999999994,2497.6,29550
197,0.4918943645147493,1e-08,0.3424288808373302,0.185566928632525,34.0,35524.399999999994,2497.6,29700
198,0.4918943645147493,1e-08,0.3565174934860242,0.17714047906053054,34.0,35524.399999999994,2497.6,29850
199,0.4918943645147493,1e-08,0.3480679868359536,0.18418524255094362,34.0,35524.399999999994,2497.6,30000
200,0.4918943645147493,1e-08,0.376464937728436,0.15934377630159868,34.0,35524.399999999994,2497.6,30150
201,0.4918943645147493,1e-08,0.3280629988943417,0.19076147488183967,34.0,35524.399999999994,2497.6,30300
202,0.4918943645147493,1e-08,0.3529277794370426,0.17656137918896084,34.0,35524.399999999994,2497.6,30450
203,0.4918943645147493,1e-08,0.3733486951277771,0.16636619213724632,34.0,35524.399999999994,2497.6,30600
204,0.4918943645147493,1e-08,0.3519711467012337,0.1862399924001228,34.0,35524.399999999994,2497.6,30750
205,0.4918943645147493,1e-08,0.37682626833161326,0.1679397911873398,34.0,35524.399999999994,2497.6,30900
206,0.4922526768199193,1e-08,0.3490572130020934,0.1881478100169218,34.0,36137.6,2489.5,31050
207,0.4922526768199193,1e-08,0.35574621913861126,0.1838554794067666,34.0,36137.6,2489.5,31200
208,0.4922526768199193,1e-08,0.3681373855500525,0.17521010533247053,34.0,36137.6,2489.5,31350
209,0.4922526768199193,1e-08,0.3625637386934091,0.17337679815745524,34.0,36137.6,2489.5,31500
210,0.4922526768199193,1e-08,0.3771449641959051,0.16708506905567871,34.0,36137.6,2489.5,31650
211,0.4922526768199193,1e-08,0.32520357881822465,0.20447516217912254,34.0,36137.6,2489.5,31800
212,0.4922526768199193,1e-08,0.35498808907882745,0.18685904549535445,34.0,36137.6,2489.5,31950
213,0.4922526768199193,1e-08,0.3499778769049841,0.19150330196267343,34.0,36137.6,2489.5,32100
214,0.4922526768199193,1e-08,0.3204021644635092,0.20797376841660067,34.0,36137.6,2489.5,32250
215,0.4922526768199193,1e-08,0.3330911721896556,0.20570700103828277,34.0,36137.6,2489.5,32400
216,0.4922526768199193,1e-08,0.3068647906078609,0.21201070220985738,34.0,36137.6,2489.5,32550
217,0.4922526768199193,1e-08,0.31822295734773604,0.20664207265590712,34.0,36137.6,2489.5,32700
218,0.4922526768199193,1e-08,0.36795574524618974,0.1779811332879791,34.0,36137.6,2489.5,32850
219,0.49297214587345256,1e-08,0.34892303612173614,0.19088442680510764,34.0,36529.6,2488.0,33000
220,0.49297214587345256,1e-08,0.38599772772910573,0.16629200898553065,34.0,36529.6,2488.0,33150
221,0.49297214587345256,1e-08,0.3384375234848483,0.1987789822110146,34.0,36529.6,2488.0,33300
222,0.49297214587345256,1e-08,0.3690289111095459,0.182420082016066,34.0,36529.6,2488.0,33450
223,0.49297214587345256,1e-08,0.36463096915139465,0.18763264396741328,34.0,36529.6,2488.0,33600
224,0.49522259732806667,1e-08,0.3620401821373833,0.19338655922066353,34.0,36846.7,2499.3,33750
225,0.4961816338245768,1e-08,0.35459182102029085,0.19701456236222675,35.0,36330.899999999994,2498.8999999999996,33900
226,0.4961816338245768,1e-08,0.34347993150210754,0.20515601170928566,35.0,36330.899999999994,2498.8999999999996,34050
227,0.4961816338245768,1e-08,0.33323567445343105,0.20912653084023364,35.0,36330.899999999994,2498.8999999999996,34200
228,0.4961816338245768,1e-08,0.31824773642809484,0.2162425444674721,35.0,36330.899999999994,2498.8999999999996,34350
229,0.4961816338245768,1e-08,0.37524516246804324,0.1816077574458437,35.0,36330.899999999994,2498.8999999999996,34500
230,0.4961816338245768,1e-08,0.3389877462327941,0.2057969626803951,35.0,36330.899999999994,2498.8999999999996,34650
231,0.4961816338245768,1e-08,0.3611041129501518,0.19336890576753274,35.0,36330.899999999994,2498.8999999999996,34800
232,0.4961816338245768,1e-08,0.3405430419252848,0.2097261779394012,35.0,36330.899999999994,2498.8999999999996,34950
233,0.4961816338245768,1e-08,0.3418918100979469,0.20727204101257582,35.0,36330.899999999994,2498.8999999999996,35100
234,0.4961816338245768,1e-08,0.3631132487283658,0.19404110745867387,35.0,36330.899999999994,2498.8999999999996,35250
235,0.4961816338245768,1e-08,0.33711926112420515,0.20807225409358715,35.0,36330.899999999994,2498.8999999999996,35400
236,0.4961816338245768,1e-08,0.3444630220244092,0.2050416958144253,35.0,36330.899999999994,2498.8999999999996,35550
237,0.4961816338245768,1e-08,0.328855989028501,0.2126648074205287,35.0,36330.899999999994,2498.8999999999996,35700
238,0.4961816338245768,1e-08,0.3493290217005623,0.20444380957834699,35.0,36330.899999999994,2498.8999999999996,35850
239,0.4961816338245768,1e-08,0.36955050277521556,0.18981046851995786,35.0,36330.899999999994,2498.8999999999996,36000
240,0.4961816338245768,1e-08,0.31907642205427594,0.2165307190420849,35.0,36330.899999999994,2498.8999999999996,36150
241,0.4961816338245768,1e-08,0.382008936810791,0.18010413752063853,35.0,36330.899999999994,2498.8999999999996,36300
242,0.4961816338245768,1e-08,0.334166156366865,0.2092732682164705,35.0,36330.899999999994,2498.8999999999996,36450
243,0.4961816338245768,1e-08,0.35471399459259234,0.19699402445892958,35.0,36330.899999999994,2498.8999999999996,36600
244,0.4961816338245768,1e-08,0.3369919522011594,0.20446001505317057,35.0,36330.899999999994,2498.8999999999996,36750
245,0.4961816338245768,1e-08,0.36428896244974746,0.19097634569122277,35.0,36330.899999999994,2498.8999999999996,36900
246,0.4961816338245768,1e-08,0.35990427358723326,0.19256313089489122,35.0,36330.899999999994,2498.8999999999996,37050
247,0.4961816338245768,1e-08,0.37518693477925436,0.18145120572627815,35.0,36330.899999999994,2498.8999999999996,37200
248,0.4961816338245768,1e-08,0.3533583417445448,0.19310667551429306,35.0,36330.899999999994,2498.8999999999996,37350
249,0.4961816338245768,1e-08,0.3441063205884687,0.19871299267598844,35.0,36330.899999999994,2498.8999999999996,37500
250,0.4961816338245768,1e-08,0.35544078220874115,0.19055186937837879,35.0,36330.899999999994,2498.8999999999996,37650
251,0.4961816338245768,1e-08,0.37596859103955377,0.17859511610981665,35.0,36330.899999999994,2498.8999999999996,37800
252,0.4961816338245768,1e-08,0.36776885161551975,0.18229156154711343,35.0,36330.899999999994,2498.8999999999996,37950
253,0.4961816338245768,1e-08,0.37466654344577144,0.17785507014499133,35.0,36330.899999999994,2498.8999999999996,38100
254,0.4961816338245768,1e-08,0.3821959075390976,0.17320286808893445,35.0,36330.899999999994,2498.8999999999996,38250
255,0.4961816338245768,1e-08,0.32495440304008344,0.21083829323359723,35.0,36330.899999999994,2498.8999999999996,38400
256,0.4965271904669198,1e-08,0.35803125959196563,0.19201067787771123,35.0,36449.8,2499.3999999999996,38550
257,0.4965271904669198,1e-08,0.40840860503226784,0.14853882655584408,35.0,36449.8,2499.3999999999996,38700
258,0.4965271904669198,1e-08,0.3394634833792136,0.19994947045506958,35.0,36449.8,2499.3999999999996,38850
259,0.4965271904669198,1e-08,0.360393007962736,0.18269613117912778,35.0,36449.8,2499.3999999999996,39000
