Generation,MaxFitness,MinFitness,MeanFitness,StdvFitness,BestItem,BestValue,BestWeight,SolutionsChecked
61,0.05876244776191854,1e-08,0.03647193350419901,0.02681066904739528,35.0,35371.8,2470.6,12400
62,0.05876244776191854,1e-08,0.036037619272282315,0.027080317708812796,35.0,35371.8,2470.6,12600
63,0.05876244776191854,1e-08,0.033976661334889594,0.02778108277405895,35.0,35371.8,2470.6,12800
64,0.05876244776191854,1e-08,0.03246379429043297,0.02822387672250867,35.0,35371.8,2470.6,13000
65,0.05876244776191854,1e-08,0.036741440407746434,0.027298619139772225,35.0,35371.8,2470.6,13200
66,0.05876244776191854,1e-08,0.037564874631220935,0.02702117674695261,35.0,35371.8,2470.6,13400
67,0.05876244776191854,1e-08,0.038300111855615014,0.026913543052026905,35.0,35371.8,2470.6,13600
68,0.059115730983015,1e-08,0.03891537706130217,0.026743024033352707,35.0,35776.0,2483.8999999999996,13800
69,0.059115730983015,1e-08,0.03231965167161753,0.028389852040066683,35.0,35776.0,2483.8999999999996,14000
70,0.059115730983015,1e-08,0.037270159453348245,0.02739798707683496,35.0,35776.0,2483.8999999999996,14200
71,0.059115730983015,1e-08,0.034133632991495216,0.028204838832114727,35.0,35776.0,2483.8999999999996,14400
72,0.05914998270494482,1e-08,0.03885523625665383,0.027001380654414913,33.0,34486.200000000004,2256.2,14600
73,0.05914998270494482,1e-08,0.03450097056885908,0.02820034767386972,33.0,34486.200000000004,2256.2,14800
74,0.05949259567144795,1e-08,0.03806334269567623,0.02735805471219712,33.0,34890.4,2269.5,15000
75,0.05949259567144795,1e-08,0.03536005351181836,0.028306881951870814,33.0,34890.4,2269.5,15200
76,0.05949259567144795,1e-08,0.03672037583639232,0.028159256027595676,33.0,34890.4,2269.5,15400
77,0.05949259567144795,1e-08,0.03620508703817083,0.028362847063712393,33.0,34890.4,2269.5,15600
78,0.05949259567144795,1e-08,0.03509128034916475,0.02866717383932887,33.0,34890.4,2269.5,15800
79,0.060960212394793926,1e-08,0.039422291251458935,0.02737815875130153,34.0,35586.3,2327.5,16000
80,0.060960212394793926,1e-08,0.0367031048167717,0.02844317021001054,34.0,35586.3,2327.5,16200
81,0.060960212394793926,1e-08,0.04106128960766844,0.026922125559083698,34.0,35586.3,2327.5,16400
82,0.060960212394793926,1e-08,0.039897564223112796,0.02741246576435349,34.0,35586.3,2327.5,16600
83,0.060960212394793926,1e-08,0.04189110479756712,0.026523263974495823,34.0,35586.3,2327.5,16800
84,0.06137869987389565,1e-08,0.03697069649798283,0.028402486795220408,34.0,34071.200000000004,2213.2,17000
85,0.06137869987389565,1e-08,0.03881019454058257,0.027914431527551013,34.0,34071.200000000004,2213.2,17200
86,0.06171457834005685,1e-08,0.03654565115436393,0.028675918679523956,34.0,34557.9,2232.6000000000004,17400
87,0.06171457834005685,1e-08,0.04237851725790207,0.026827069751735853,34.0,34557.9,2232.6000000000004,17600
88,0.06171457834005685,1e-08,0.035545617054011866,0.029086370280350122,34.0,34557.9,2232.6000000000004,17800
89,0.06171457834005685,1e-08,0.03552985742678416,0.02884360699383632,34.0,34557.9,2232.6000000000004,18000
90,0.06171457834005685,1e-08,0.03522553078486735,0.029169445375526907,34.0,34557.9,2232.6000000000004,18200
91,0.06171457834005685,1e-08,0.042435268478220635,0.026917786528492867,34.0,34557.9,2232.6000000000004,18400
92,0.06223384627821144,1e-08,0.04116867347218104,0.027670980082109616,35.0,36541.100000000006,2409.9,18600
93,0.06223384627821144,1e-08,0.03767012134078111,0.028928576556727956,35.0,36541.100000000006,2409.9,18800
94,0.06223384627821144,1e-08,0.0374762807549818,0.029102242451354614,35.0,36541.100000000006,2409.9,19000
95,0.06223384627821144,1e-08,0.03639135697274937,0.029448373181950694,35.0,36541.100000000006,2409.9,19200
96,0.062305677883944435,1e-08,0.04267568707144674,0.027333729749763353,35.0,35074.5,2310.5,19400
97,0.062305677883944435,1e-08,0.03989481028592481,0.028681688416837194,35.0,35074.5,2310.5,19600
98,0.062305677883944435,1e-08,0.03857753336253797,0.02927523545017186,35.0,35074.5,2310.5,19800
99,0.06299410678722345,1e-08,0.040049078508099606,0.028785364877347376,36.0,37188.0,2492.2,20000
100,0.06308902978112935,1e-08,0.039444740826707604,0.028985008099349525,36.0,36105.4,2416.0,20200
101,0.06308902978112935,1e-08,0.03973722152028362,0.028886746915673285,36.0,36105.4,2416.0,20400
102,0.06308902978112935,1e-08,0.03937328212519939,0.028967324018875987,36.0,36105.4,2416.0,20600
103,0.06364397593368143,1e-08,0.040392882059321004,0.028726293804260276,36.0,36546.6,2424.2000000000003,20800
104,0.06382917869702799,1e-08,0.03756244835039585,0.029467269602266054,37.0,36752.3,2498.3,21000
105,0.06382917869702799,1e-08,0.03734614839064124,0.02962961092400941,37.0,36752.3,2498.3,21200
106,0.06411582579521295,1e-08,0.04367799698877214,0.02733369482551204,37.0,36729.7,2485.6,21400
107,0.06411582579521295,1e-08,0.04274642988263126,0.027750821716925212,37.0,36729.7,2485.6,21600
108,0.06411582579521295,1e-08,0.04273198272395343,0.028043023945428132,37.0,36729.7,2485.6,21800
109,0.06411582579521295,1e-08,0.03671746496662363,0.030029601643801584,37.0,36729.7,2485.6,22000
110,0.06507946139483282,1e-08,0.0356257983715783,0.030383211327607573,37.0,37485.7,2499.2000000000003,22200
111,0.06507946139483282,1e-08,0.03492305766197613,0.03041033376873838,37.0,37485.7,2499.2000000000003,22400
112,0.06507946139483282,1e-08,0.03997953444690486,0.029435770453650104,37.0,37485.7,2499.2000000000003,22600
113,0.06507946139483282,1e-08,0.04396796245833554,0.02817668490205618,37.0,37485.7,2499.2000000000003,22800
114,0.06507946139483282,1e-08,0.03781690983556679,0.03001334992049677,37.0,37485.7,2499.2000000000003,23000
115,0.06507946139483282,1e-08,0.03905017009225803,0.029988057868227044,37.0,37485.7,2499.2000000000003,23200
116,0.06507946139483282,1e-08,0.03742993503241203,0.030605470213796875,37.0,37485.7,2499.2000000000003,23400
117,0.06507946139483282,1e-08,0.040531417334386664,0.030100056299726584,37.0,37485.7,2499.2000000000003,23600
118,0.06507946139483282,1e-08,0.04239459740752039,0.029455904894523603,37.0,37485.7,2499.2000000000003,23800
119,0.06507946139483282,1e-08,0.03901902397949051,0.030583372200206668,37.0,37485.7,2499.2000000000003,24000
120,0.06507946139483282,1e-08,0.037999301993166625,0.031048512342168454,37.0,37485.7,2499.2000000000003,24200
121,0.06507946139483282,1e-08,0.04329260241916194,0.02940571270209109,37.0,37485.7,2499.2000000000003,24400
122,0.06507946139483282,1e-08,0.03754334398021887,0.031020704549307596,37.0,37485.7,2499.2000000000003,24600
123,0.06507946139483282,1e-08,0.043891062450262044,0.02912615420365844,37.0,37485.7,2499.2000000000003,24800
124,0.06507946139483282,1e-08,0.03894756413069931,0.030833793290528336,37.0,37485.7,2499.2000000000003,25000
125,0.06507946139483282,1e-08,0.04076974093458342,0.030295293195935685,37.0,37485.7,2499.2000000000003,25200
126,0.06507946139483282,1e-08,0.040901740187859706,0.030376139310858294,37.0,37485.7,2499.2000000000003,25400
127,0.06507946139483282,1e-08,0.04129249347381515,0.030329048514953588,37.0,37485.7,2499.2000000000003,25600
128,0.06507946139483282,1e-08,0.0419372953781716,0.030122844970105374,37.0,37485.7,2499.2000000000003,25800
129,0.06507946139483282,1e-08,0.03748435926446411,0.03127458036020911,37.0,37485.7,2499.2000000000003,26000
130,0.06507946139483282,1e-08,0.040798781558800366,0.030321070139613104,37.0,37485.7,2499.2000000000003,26200
131,0.06507946139483282,1e-08,0.03698190646234909,0.031186651321403337,37.0,37485.7,2499.2000000000003,26400
132,0.06507946139483282,1e-08,0.039382314256756555,0.030275754186097688,37.0,37485.7,2499.2000000000003,26600
133,0.06507946139483282,1e-08,0.037741393949037416,0.03086890699257564,37.0,37485.7,2499.2000000000003,26800
134,0.06507946139483282,1e-08,0.03844546982720809,0.03078622212517226,37.0,37485.7,2499.2000000000003,27000
135,0.06507946139483282,1e-08,0.03640856020266329,0.03133479162428613,37.0,37485.7,2499.2000000000003,27200
136,0.06507946139483282,1e-08,0.037757385398779354,0.030901530540128775,37.0,37485.7,2499.2000000000003,27400
137,0.06507946139483282,1e-08,0.0390698812638506,0.03064348631635433,37.0,37485.7,2499.2000000000003,27600
138,0.06593909612683539,1e-08,0.03818904621170628,0.03089484824079832,37.0,36462.8,2399.3,27800
139,0.06593909612683539,1e-08,0.042021433876389326,0.02986047245482298,37.0,36462.8,2399.3,28000
140,0.06593909612683539,1e-08,0.04423901197810867,0.028995184863821053,37.0,36462.8,2399.3,28200
141,0.06593909612683539,1e-08,0.04281990639625345,0.029445744072805986,37.0,36462.8,2399.3,28400
142,0.06593909612683539,1e-08,0.03947359747358983,0.030943572283201316,37.0,36462.8,2399.3,28600
143,0.06593909612683539,1e-08,0.045059266629735875,0.02885991398030648,37.0,36462.8,2399.3,28800
144,0.06593909612683539,1e-08,0.04118295219718208,0.03058150321413654,37.0,36462.8,2399.3,29000
145,0.06593909612683539,1e-08,0.043513251309652015,0.029883673505572767,37.0,36462.8,2399.3,29200
146,0.06593909612683539,1e-08,0.03756066431531286,0.03167026711665675,37.0,36462.8,2399.3,29400
147,0.06593909612683539,1e-08,0.04079992755528464,0.03098180911899525,37.0,36462.8,2399.3,29600
148,0.06593909612683539,1e-08,0.039667969894626925,0.031125581025186175,37.0,36462.8,2399.3,29800
149,0.06597153519949904,1e-08,0.043328318416973356,0.029819523513333182,38.0,36875.2,2490.8,30000
150,0.06597153519949904,1e-08,0.04489953531606315,0.029467712626861826,38.0,36875.2,2490.8,30200
151,0.06597153519949904,1e-08,0.039535829928161445,0.03133521142548104,38.0,36875.2,2490.8,30400
152,0.06597153519949904,1e-08,0.04329887232336354,0.03011417411135433,38.0,36875.2,2490.8,30600
153,0.06597153519949904,1e-08,0.04395448724024779,0.030195844294498165,38.0,36875.2,2490.8,30800
154,0.06597153519949904,1e-08,0.045131907406293,0.029607734827331592,38.0,36875.2,2490.8,31000
155,0.06597153519949904,1e-08,0.041929753511403725,0.03082105411995167,38.0,36875.2,2490.8,31200
156,0.06597153519949904,1e-08,0.04215033352026642,0.030971551500924926,38.0,36875.2,2490.8,31400
157,0.06597153519949904,1e-08,0.04818626178823278,0.028597266282855083,38.0,36875.2,2490.8,31600
158,0.06597153519949904,1e-08,0.041460526408285805,0.03116076466898167,38.0,36875.2,2490.8,31800
159,0.06597153519949904,1e-08,0.039923822354989535,0.03161841973193563,38.0,36875.2,2490.8,32000
160,0.06597153519949904,1e-08,0.039288485324159926,0.03176403532764862,38.0,36875.2,2490.8,32200
161,0.06614787181098424,1e-08,0.04158845081111485,0.03121976874622829,38.0,37083.600000000006,2498.2,32400
162,0.06614787181098424,1e-08,0.0404343581141449,0.03167000230763172,38.0,37083.600000000006,2498.2,32600
163,0.06625015357994023,1e-08,0.039881305089668036,0.03189770768248806,37.0,36760.0,2407.5,32800
164,0.06625015357994023,1e-08,0.04115952202327712,0.03155832553639292,37.0,36760.0,2407.5,33000
165,0.06652765934832,1e-08,0.044433481354919445,0.030500519842441506,37.0,36498.5,2380.4,33200
166,0.06654025594852812,1e-08,0.04290683775597984,0.03116284914064863,38.0,36910.9,2471.9000000000005,33400
167,0.06654025594852812,1e-08,0.041371361142798706,0.03171230599752805,38.0,36910.9,2471.9000000000005,33600
168,0.06757896370105337,1e-08,0.04036195724687745,0.031954864904982165,38.0,37506.8,2473.2,33800
169,0.06757896370105337,1e-08,0.04376008980269212,0.03107327441907398,38.0,37506.8,2473.2,34000
170,0.06757896370105337,1e-08,0.040527087742307365,0.03207509368033539,38.0,37506.8,2473.2,34200
171,0.06757896370105337,1e-08,0.038804346354870435,0.032366907706791605,38.0,37506.8,2473.2,34400
172,0.06757896370105337,1e-08,0.04344957934668717,0.031198431362763953,38.0,37506.8,2473.2,34600
173,0.06788938501413269,1e-08,0.04373463328596646,0.031071210558298815,38.0,37804.0,2481.4,34800
174,0.06788938501413269,1e-08,0.042890969146516966,0.0314965793470114,38.0,37804.0,2481.4,35000
175,0.06788938501413269,1e-08,0.04395985860812424,0.0312251151740024,38.0,37804.0,2481.4,35200
176,0.06788938501413269,1e-08,0.04301239869717707,0.03159200719942701,38.0,37804.0,2481.4,35400
177,0.06788938501413269,1e-08,0.041639622317402605,0.03194446735937408,38.0,37804.0,2481.4,35600
178,0.06788938501413269,1e-08,0.039753248390196234,0.03249011043483493,38.0,37804.0,2481.4,35800
179,0.06788938501413269,1e-08,0.04226207915478701,0.032070726894482544,38.0,37804.0,2481.4,36000
180,0.06788938501413269,1e-08,0.0400103207126519,0.03269728368599997,38.0,37804.0,2481.4,36200
181,0.06788938501413269,1e-08,0.043706583226513135,0.031748120322026646,38.0,37804.0,2481.4,36400
182,0.06788938501413269,1e-08,0.042471769290400134,0.03222216983016265,38.0,37804.0,2481.4,36600
183,0.06788938501413269,1e-08,0.04346633269183677,0.03191648917262718,38.0,37804.0,2481.4,36800
184,0.06788938501413269,1e-08,0.04187329127649653,0.03245095436309608,38.0,37804.0,2481.4,37000
185,0.06788938501413269,1e-08,0.04418152526347786,0.03173820556880106,38.0,37804.0,2481.4,37200
186,0.06788938501413269,1e-08,0.04430272631274177,0.03180828333986889,38.0,37804.0,2481.4,37400
187,0.06788938501413269,1e-08,0.044255161451847096,0.03178423403825738,38.0,37804.0,2481.4,37600
188,0.06788938501413269,1e-08,0.045655954468219545,0.031337301806292614,38.0,37804.0,2481.4,37800
189,0.06788938501413269,1e-08,0.045359737055995754,0.03148472280151831,38.0,37804.0,2481.4,38000
190,0.06788938501413269,1e-08,0.04725272383196402,0.030596270964981624,38.0,37804.0,2481.4,38200
191,0.06788938501413269,1e-08,0.04332604424361991,0.03216160353312095,38.0,37804.0,2481.4,38400
192,0.06788938501413269,1e-08,0.04357691119269833,0.032005001831985645,38.0,37804.0,2481.4,38600
193,0.06788938501413269,1e-08,0.04061438230990018,0.03284864086076277,38.0,37804.0,2481.4,38800
194,0.06788938501413269,1e-08,0.03988383672454144,0.03293656568673805,38.0,37804.0,2481.4,39000
195,0.06788938501413269,1e-08,0.042868229067920406,0.032189692203941335,38.0,37804.0,2481.4,39200
196,0.06788938501413269,1e-08,0.04123004706047075,0.0326496881816847,38.0,37804.0,2481.4,39400
197,0.06788938501413269,1e-08,0.03827022491431599,0.03326244309957912,38.0,37804.0,2481.4,39600
198,0.06788938501413269,1e-08,0.044053511230055784,0.03199510117237764,38.0,37804.0,2481.4,39800
199,0.06788938501413269,1e-08,0.04291665332915416,0.03222054549950237,38.0,37804.0,2481.4,40000
200,0.06788938501413269,1e-08,0.04719047527625035,0.03090677441722725,38.0,37804.0,2481.4,40200
201,0.06788938501413269,1e-08,0.04429507896616634,0.03215088681889314,38.0,37804.0,2481.4,40400
202,0.06788938501413269,1e-08,0.045223137927408084,0.0317477530738707,38.0,37804.0,2481.4,40600
203,0.06788938501413269,1e-08,0.04490735982678453,0.031878565967918944,38.0,37804.0,2481.4,40800
204,0.06788938501413269,1e-08,0.042158462302607454,0.032661984882279914,38.0,37804.0,2481.4,41000
205,0.06788938501413269,1e-08,0.042775393044924816,0.03244031366703858,38.0,37804.0,2481.4,41200
206,0.06788938501413269,1e-08,0.04848281488352771,0.03025290671048213,38.0,37804.0,2481.4,41400
207,0.06788938501413269,1e-08,0.04420528477646931,0.032088462151655436,38.0,37804.0,2481.4,41600
208,0.06788938501413269,1e-08,0.046523674273407686,0.031196955187548298,38.0,37804.0,2481.4,41800
209,0.06788938501413269,1e-08,0.04562536911963606,0.03166290291248855,38.0,37804.0,2481.4,42000
210,0.06788938501413269,1e-08,0.046227973173321016,0.03135382895803473,38.0,37804.0,2481.4,42200
211,0.06788938501413269,1e-08,0.045224902018829276,0.03174441460985853,38.0,37804.0,2481.4,42400
212,0.06788938501413269,1e-08,0.044930923498933725,0.03190036835941562,38.0,37804.0,2481.4,42600
213,0.06788938501413269,1e-08,0.04188753310393164,0.03281365374934892,38.0,37804.0,2481.4,42800
214,0.06788938501413269,1e-08,0.047359168196943816,0.031008565397723318,38.0,37804.0,2481.4,43000
215,0.06788938501413269,1e-08,0.04704422658725983,0.03116779994980173,38.0,37804.0,2481.4,43200
216,0.06788938501413269,1e-08,0.04734353644009204,0.03100242317503953,38.0,37804.0,2481.4,43400
217,0.06788938501413269,1e-08,0.044157063986634236,0.03207041722598822,38.0,37804.0,2481.4,43600
218,0.06850798997636827,1e-08,0.044446506680298835,0.03192582676027953,38.0,38042.4,2474.5,43800
219,0.06850798997636827,1e-08,0.04812696832998709,0.030424800860253832,38.0,38042.4,2474.5,44000
220,0.06896510019094124,1e-08,0.04297849562473685,0.032589384180562966,38.0,37763.9,2440.1000000000004,44200
221,0.06896510019094124,1e-08,0.04131488436891245,0.03304764901837293,38.0,37763.9,2440.1000000000004,44400
222,0.06896510019094124,1e-08,0.0390386933680921,0.03357030399561875,38.0,37763.9,2440.1000000000004,44600
223,0.06896510019094124,1e-08,0.039376809028694434,0.03351623416693433,38.0,37763.9,2440.1000000000004,44800
224,0.06896510019094124,1e-08,0.04034608124252774,0.03330133024986433,38.0,37763.9,2440.1000000000004,45000
225,0.06896510019094124,1e-08,0.04107812957141481,0.033211463644106085,38.0,37763.9,2440.1000000000004,45200
226,0.06896510019094124,1e-08,0.04252011462870695,0.03295082738866904,38.0,37763.9,2440.1000000000004,45400
227,0.06896510019094124,1e-08,0.04252449540409705,0.032961845255329934,38.0,37763.9,2440.1000000000004,45600
228,0.06896510019094124,1e-08,0.04596707803337197,0.03191652566440671,38.0,37763.9,2440.1000000000004,45800
229,0.06896510019094124,1e-08,0.04323593891393189,0.03280031604050504,38.0,37763.9,2440.1000000000004,46000
230,0.06896510019094124,1e-08,0.040102309243011176,0.03345855310284745,38.0,37763.9,2440.1000000000004,46200
231,0.06896510019094124,1e-08,0.04262878817664286,0.03304161502285422,38.0,37763.9,2440.1000000000004,46400
232,0.06896510019094124,1e-08,0.045190461757576184,0.03244647911765008,38.0,37763.9,2440.1000000000004,46600
233,0.06896510019094124,1e-08,0.039457216471043825,0.033925852778355976,38.0,37763.9,2440.1000000000004,46800
234,0.06896510019094124,1e-08,0.04453429645240203,0.03270241202173341,38.0,37763.9,2440.1000000000004,47000
235,0.06896510019094124,1e-08,0.045898319422169924,0.032227570940842956,38.0,37763.9,2440.1000000000004,47200
236,0.06896510019094124,1e-08,0.04149303004694902,0.03353685294002651,38.0,37763.9,2440.1000000000004,47400
237,0.06896510019094124,1e-08,0.04500686960117808,0.03267115061300556,38.0,37763.9,2440.1000000000004,47600
238,0.06896510019094124,1e-08,0.0449700527761933,0.03264936210712235,38.0,37763.9,2440.1000000000004,47800
239,0.06896510019094124,1e-08,0.04045694689634721,0.03374451319635171,38.0,37763.9,2440.1000000000004,48000
240,0.06896510019094124,1e-08,0.047584452067837006,0.03155055868057542,38.0,37763.9,2440.1000000000004,48200
241,0.06896510019094124,1e-08,0.042148040968193995,0.03337126415651666,38.0,37763.9,2440.1000000000004,48400
242,0.06896510019094124,1e-08,0.04863792094095585,0.031112239868161848,38.0,37763.9,2440.1000000000004,48600
243,0.06896510019094124,1e-08,0.048529349134088094,0.031056491307613916,38.0,37763.9,2440.1000000000004,48800
244,0.06896510019094124,1e-08,0.04523611262194303,0.03248544876909723,38.0,37763.9,2440.1000000000004,49000
245,0.06896510019094124,1e-08,0.041180499827693645,0.033634709482561434,38.0,37763.9,2440.1000000000004,49200
246,0.06896510019094124,1e-08,0.04602388075273549,0.032308306049542185,38.0,37763.9,2440.1000000000004,49400
247,0.06896510019094124,1e-08,0.047645415231852006,0.03157874786334128,38.0,37763.9,2440.1000000000004,49600
248,0.06896510019094124,1e-08,0.0430885797001678,0.03303411475356295,38.0,37763.9,2440.1000000000004,49800
249,0.06896510019094124,1e-08,0.042035842463369714,0.03327531402687605,38.0,37763.9,2440.1000000000004,50000
250,0.06896510019094124,1e-08,0.04224752634058813,0.03311349884111221,38.0,37763.9,2440.1000000000004,50200
251,0.06896510019094124,1e-08,0.043244019932451166,0.03284056520516717,38.0,37763.9,2440.1000000000004,50400
252,0.06896510019094124,1e-08,0.042925330787863335,0.03295151461894508,38.0,37763.9,2440.1000000000004,50600
253,0.06896510019094124,1e-08,0.04409502879627727,0.032749028771102286,38.0,37763.9,2440.1000000000004,50800
254,0.06896510019094124,1e-08,0.0445725837206348,0.032729330403483615,38.0,37763.9,2440.1000000000004,51000
255,0.06896510019094124,1e-08,0.04763139023095577,0.03158572810295783,38.0,37763.9,2440.1000000000004,51200
256,0.06896510019094124,1e-08,0.04225979555598231,0.03344491033064618,38.0,37763.9,2440.1000000000004,51400
257,0.06896510019094124,1e-08,0.0432951070352868,0.03318725717622851,38.0,37763.9,2440.1000000000004,51600
258,0.06896510019094124,1e-08,0.04302837120528758,0.033333177284333354,38.0,37763.9,2440.1000000000004,51800
259,0.06896510019094124,1e-08,0.04503125161343997,0.03270048432650212,38.0,37763.9,2440.1000000000004,52000
260,0.06896510019094124,1e-08,0.045775296394166054,0.03249390416447609,38.0,37763.9,2440.1000000000004,52200
261,0.06896510019094124,1e-08,0.04533880098744181,0.03255396374973151,38.0,37763.9,2440.1000000000004,52400
262,0.06896510019094124,1e-08,0.04404515655299353,0.03303811639981136,38.0,37763.9,2440.1000000000004,52600
