Generation,MaxFitness,MinFitness,MeanFitness,StdvFitness,BestItem,BestValue,BestWeight,SolutionsChecked
88,1.0889674645016052,0.19127008454858838,0.562215031945668,0.29824859818928534,2.0,2797.7,45.199999999999996,17800
89,1.0889674645016052,0.2010669770230875,0.5404937781741036,0.31654400183744075,2.0,2797.7,45.199999999999996,18000
90,1.0889674645016052,0.20216329914665418,0.5667041948906504,0.335280002110225,2.0,2797.7,45.199999999999996,18200
91,1.0889674645016052,0.18223495006205118,0.624784678347426,0.3545422445148492,2.0,2797.7,45.199999999999996,18400
92,1.0889674645016052,0.20826636356841735,0.6774281149583374,0.366441247694816,2.0,2797.7,45.199999999999996,18600
93,1.0889674645016052,0.19435920292665426,0.6405553359486414,0.3757891782370151,2.0,2797.7,45.199999999999996,18800
94,1.0889674645016052,0.18172054084372005,0.669699907844264,0.3812317178465321,2.0,2797.7,45.199999999999996,19000
95,1.0889674645016052,0.19422423333830394,0.6921023706776168,0.38065507997205617,2.0,2797.7,45.199999999999996,19200
96,1.0889674645016052,0.1941133316311093,0.7222286320876573,0.38168447800990946,2.0,2797.7,45.199999999999996,19400
97,1.0889674645016052,0.17506588096124145,0.6891851323932734,0.3914939486571301,2.0,2797.7,45.199999999999996,19600
98,1.0889674645016052,0.18877567041789703,0.6427561676404188,0.38396751469535373,2.0,2797.7,45.199999999999996,19800
99,1.0889674645016052,0.17925655850369177,0.6269620419546865,0.37835686078288855,2.0,2797.7,45.199999999999996,20000
100,1.0889674645016052,0.18331228898297558,0.6421780831361441,0.3786349579166778,2.0,2797.7,45.199999999999996,20200
101,1.0889674645016052,0.18349989810553777,0.6648437502561868,0.39059578923927657,2.0,2797.7,45.199999999999996,20400
102,1.0889674645016052,0.1841286088097052,0.6599607287201426,0.3939537554081376,2.0,2797.7,45.199999999999996,20600
103,1.0889674645016052,0.19021139873087275,0.6751773295168682,0.3875144393070406,2.0,2797.7,45.199999999999996,20800
104,1.0889674645016052,0.16944603279080483,0.6326681677743252,0.3833901729032127,2.0,2797.7,45.199999999999996,21000
105,1.0889674645016052,0.18216971880661528,0.6470195737063082,0.38419347506672014,2.0,2797.7,45.199999999999996,21200
106,1.0889674645016052,0.20750233548200145,0.7395391221248644,0.37365057838219257,2.0,2797.7,45.199999999999996,21400
107,1.0889674645016052,0.20529002703104593,0.7754522685125881,0.37038718445766716,2.0,2797.7,45.199999999999996,21600
108,1.0889674645016052,0.19798789920621546,0.7477080483913804,0.3798965956323284,2.0,2797.7,45.199999999999996,21800
109,1.0889674645016052,0.1780900092724985,0.6898748444559708,0.39729073372323,2.0,2797.7,45.199999999999996,22000
110,1.0889674645016052,0.19071144731629905,0.6568603775828401,0.3844305447935316,2.0,2797.7,45.199999999999996,22200
111,1.0889674645016052,0.1870782026613857,0.6347254961231701,0.38725246648102757,2.0,2797.7,45.199999999999996,22400
112,1.0889674645016052,0.19071144731629905,0.6875804109557572,0.3887004370471004,2.0,2797.7,45.199999999999996,22600
113,1.0889674645016052,0.18752385046228282,0.7242213502046817,0.39244673255713114,2.0,2797.7,45.199999999999996,22800
114,1.0889674645016052,0.17360620574818753,0.7049853186994326,0.3908748118283032,2.0,2797.7,45.199999999999996,23000
115,1.0889674645016052,0.18732490110235286,0.6982095070408194,0.3937225109774711,2.0,2797.7,45.199999999999996,23200
116,1.0889674645016052,0.18520171391638524,0.6765209470087643,0.38967153815569533,2.0,2797.7,45.199999999999996,23400
117,1.0889674645016052,0.18625125725388553,0.6940238206924456,0.387835797974152,2.0,2797.7,45.199999999999996,23600
118,1.0889674645016052,0.18785795348660125,0.7020476432242146,0.38596103378674046,2.0,2797.7,45.199999999999996,23800
119,1.0889674645016052,0.19012725635156477,0.7138453496110406,0.3837637524209092,2.0,2797.7,45.199999999999996,24000
120,2.0520233359344635,0.18246523600995146,0.6920935552689648,0.4070612989900092,1.0,1329.7,11.4,24200
121,2.0520233359344635,0.19945242054903284,0.7207357289733295,0.4057939399610085,1.0,1329.7,11.4,24400
122,2.0520233359344635,0.19208895697474593,0.7119145332740022,0.43838584972544065,1.0,1329.7,11.4,24600
123,2.0520233359344635,0.1978688882234847,0.8079018710534558,0.528414812167146,1.0,1329.7,11.4,24800
124,2.0520233359344635,0.18686307834510488,0.863909316634267,0.6370949188028406,1.0,1329.7,11.4,25000
125,2.0520233359344635,0.1609508664963358,0.940372252343429,0.7145503406118393,1.0,1329.7,11.4,25200
126,2.0520233359344635,0.1643683509555313,1.0055706648024292,0.7835908531435768,1.0,1329.7,11.4,25400
127,2.0520233359344635,0.154577524832373,1.1223123310594945,0.8167041674787942,1.0,1329.7,11.4,25600
128,2.0520233359344635,0.15876730049409213,1.2038307897507312,0.8550672122344942,1.0,1329.7,11.4,25800
129,2.0520233359344635,0.14432063031952483,1.1617239740190732,0.8665613114474163,1.0,1329.7,11.4,26000
130,nan,nan,nan,nan,0.0,0.0,0.0,26200
3.100000000006,2462.2000000000003,29200
146,0.06964763253967088,1e-08,0.049285727317151695,0.027165869458962384,37.0,39523.100000000006,2462.2000000000003,29400
147,0.06964763253967088,1e-08,0.04864476726555779,0.02718437312559165,37.0,39523.100000000006,2462.2000000000003,29600
148,0.06964763253967088,1e-08,0.0478970662035749,0.027190638243142676,37.0,39523.100000000006,2462.2000000000003,29800
149,0.06964763253967088,1e-08,0.04955994788427111,0.026188749092390034,37.0,39523.100000000006,2462.2000000000003,30000
150,0.06964763253967088,1e-08,0.05119463671382112,0.025074648682548925,37.0,39523.100000000006,2462.2000000000003,30200
151,0.06964763253967088,1e-08,0.04755728608811537,0.027318952916211368,37.0,39523.100000000006,2462.2000000000003,30400
152,0.06964763253967088,1e-08,0.04784312551494066,0.026404428591702674,37.0,39523.100000000006,2462.2000000000003,30600
153,0.06964763253967088,1e-08,0.048770713058840995,0.026203969071813257,37.0,39523.100000000006,2462.2000000000003,30800
154,0.06964763253967088,1e-08,0.049031668126741736,0.026708302460759035,37.0,39523.100000000006,2462.2000000000003,31000
155,0.06964763253967088,1e-08,0.05134018358823196,0.02440243561788788,37.0,39523.100000000006,2462.2000000000003,31200
156,0.06964763253967088,1e-08,0.04942411913038893,0.02582431335877439,37.0,39523.100000000006,2462.2000000000003,31400
157,0.06964763253967088,1e-08,0.05011484731751283,0.02541711530557609,37.0,39523.100000000006,2462.2000000000003,31600
158,0.06964763253967088,1e-08,0.053324521643657835,0.022386262164460033,37.0,39523.100000000006,2462.2000000000003,31800
159,0.06964763253967088,1e-08,0.04941209561146703,0.02509680141033102,37.0,39523.100000000006,2462.2000000000003,32000
160,0.06964763253967088,1e-08,0.04813324949299323,0.025994550073344717,37.0,39523.100000000006,2462.2000000000003,32200
161,0.06964763253967088,1e-08,0.049271513475776595,0.025105767999955602,37.0,39523.100000000006,2462.2000000000003,32400
162,0.06964763253967088,1e-08,0.045341655315836185,0.027234317614463217,37.0,39523.100000000006,2462.2000000000003,32600
163,0.06964763253967088,1e-08,0.04894334516794169,0.025693173150040462,37.0,39523.100000000006,2462.2000000000003,32800
164,0.06964763253967088,1e-08,0.048901299099730934,0.026027802074706046,37.0,39523.100000000006,2462.2000000000003,33000
165,0.06964763253967088,1e-08,0.047538789640054466,0.027441253956348333,37.0,39523.100000000006,2462.2000000000003,33200
166,0.06964763253967088,1e-08,0.05066115615567238,0.025319891026946196,37.0,39523.100000000006,2462.2000000000003,33400
167,0.06964763253967088,1e-08,0.04709127655854726,0.02716890889744315,37.0,39523.100000000006,2462.2000000000003,33600
168,0.06964763253967088,1e-08,0.04763405839269305,0.026730243854450716,37.0,39523.100000000006,2462.2000000000003,33800
169,0.06964763253967088,1e-08,0.047580547625051144,0.027097481297743035,37.0,39523.100000000006,2462.2000000000003,34000
170,0.06964763253967088,1e-08,0.046147574033370706,0.028332711104168982,37.0,39523.100000000006,2462.2000000000003,34200
171,0.06983494190509766,1e-08,0.046999922413030325,0.027816945783393877,37.0,39389.600000000006,2447.3,34400
172,0.06983494190509766,1e-08,0.046337877639472926,0.028098861776402008,37.0,39389.600000000006,2447.3,34600
173,0.06983494190509766,1e-08,0.04726930129724428,0.02799112486834047,37.0,39389.600000000006,2447.3,34800
174,0.06983494190509766,1e-08,0.05049847559333465,0.026352452714067297,37.0,39389.600000000006,2447.3,35000
175,0.06983494190509766,1e-08,0.04871252889980844,0.027677344409708152,37.0,39389.600000000006,2447.3,35200
176,0.06983494190509766,1e-08,0.05011447573785122,0.026886955466681843,37.0,39389.600000000006,2447.3,35400
177,0.06983494190509766,1e-08,0.05008302451273243,0.026892727958551743,37.0,39389.600000000006,2447.3,35600
178,0.06983494190509766,1e-08,0.04881679643644039,0.027340744646842503,37.0,39389.600000000006,2447.3,35800
179,0.06983494190509766,1e-08,0.05095533768038562,0.025407383940093384,37.0,39389.600000000006,2447.3,36000
180,0.06983494190509766,1e-08,0.05034736966840143,0.026234310480520908,37.0,39389.600000000006,2447.3,36200
181,0.06983494190509766,1e-08,0.049948051646280245,0.026792900992880477,37.0,39389.600000000006,2447.3,36400
182,0.06983494190509766,1e-08,0.05000500734364787,0.026817229115930142,37.0,39389.600000000006,2447.3,36600
183,0.06983494190509766,1e-08,0.0496704364649587,0.027006726778945753,37.0,39389.600000000006,2447.3,36800
184,0.06983494190509766,1e-08,0.05127721894120305,0.025529798034441782,37.0,39389.600000000006,2447.3,37000
185,0.06983494190509766,1e-08,0.04619180792128406,0.029043080071105894,37.0,39389.600000000006,2447.3,37200
186,0.06983494190509766,1e-08,0.051716831186674604,0.025746407693371724,37.0,39389.600000000006,2447.3,37400
187,0.06983494190509766,1e-08,0.04794917662957673,0.027617411441230373,37.0,39389.600000000006,2447.3,37600
188,0.06983494190509766,1e-08,0.050849407934668286,0.02574140443203722,37.0,39389.600000000006,2447.3,37800
189,0.06983494190509766,1e-08,0.048353632454324405,0.02711091762365144,37.0,39389.600000000006,2447.3,38000
190,0.06983494190509766,1e-08,0.049277145782153184,0.02649034204939027,37.0,39389.600000000006,2447.3,38200
191,0.06983494190509766,1e-08,0.05079520014678319,0.024952645884847757,37.0,39389.600000000006,2447.3,38400
192,0.06983494190509766,1e-08,0.051945811567011564,0.024337269172786336,37.0,39389.600000000006,2447.3,38600
193,0.06983494190509766,1e-08,0.04699131179020267,0.027101918612470882,37.0,39389.600000000006,2447.3,38800
194,0.06983494190509766,1e-08,0.04693560931148229,0.02709596824131743,37.0,39389.600000000006,2447.3,39000
195,0.06984179634847458,1e-08,0.04749155353283461,0.027431926595657873,37.0,39348.399999999994,2444.5,39200
196,0.06984179634847458,1e-08,0.049214320482931166,0.02644882079113757,37.0,39348.399999999994,2444.5,39400
197,0.06984179634847458,1e-08,0.04807484909479648,0.027709288269048237,37.0,39348.399999999994,2444.5,39600
198,0.06984179634847458,1e-08,0.04775139319971448,0.028543021404168936,37.0,39348.399999999994,2444.5,39800
199,0.06992080786534756,1e-08,0.04885233226651966,0.02808068979596158,37.0,39533.100000000006,2453.2000000000003,40000
200,0.06992080786534756,1e-08,0.05181157564787681,0.026516851296735814,37.0,39533.100000000006,2453.2000000000003,40200
201,0.06992080786534756,1e-08,0.04873974930966066,0.02874043992899496,37.0,39533.100000000006,2453.2000000000003,40400
202,0.06992080786534756,1e-08,0.04914775839606709,0.02826422960404793,37.0,39533.100000000006,2453.2000000000003,40600
203,0.06992080786534756,1e-08,0.04959123752552211,0.02778282626857808,37.0,39533.100000000006,2453.2000000000003,40800
204,0.06992080786534756,1e-08,0.04929152008850597,0.02760263761836403,37.0,39533.100000000006,2453.2000000000003,41000
205,0.07072364779275941,1e-08,0.05109653359521014,0.026316743767777415,38.0,39631.4,2497.1000000000004,41200
206,0.07072364779275941,1e-08,0.050550983322590136,0.02605842122546848,38.0,39631.4,2497.1000000000004,41400
207,0.07072364779275941,1e-08,0.05099928686929151,0.025481485461983634,38.0,39631.4,2497.1000000000004,41600
208,0.07072364779275941,1e-08,0.05151515531658793,0.02527183502888116,38.0,39631.4,2497.1000000000004,41800
209,0.07072364779275941,1e-08,0.052384389955360204,0.024462122449953196,38.0,39631.4,2497.1000000000004,42000
210,0.07072364779275941,1e-08,0.05257267872895771,0.024173279149031474,38.0,39631.4,2497.1000000000004,42200
211,0.07072364779275941,1e-08,0.050904732818151395,0.02507459694351103,38.0,39631.4,2497.1000000000004,42400
212,0.07072364779275941,1e-08,0.05153609719460019,0.023779768721216038,38.0,39631.4,2497.1000000000004,42600
213,0.07072364779275941,1e-08,0.047788749309588,0.026161806853721017,38.0,39631.4,2497.1000000000004,42800
214,0.07072364779275941,1e-08,0.05229759360444352,0.022621307015546845,38.0,39631.4,2497.1000000000004,43000
215,0.07072364779275941,1e-08,0.04931464977402566,0.024876134529364182,38.0,39631.4,2497.1000000000004,43200
216,0.07072364779275941,1e-08,0.05185831968817892,0.023182933619828514,38.0,39631.4,2497.1000000000004,43400
217,0.07072364779275941,1e-08,0.05273595888665196,0.022735528023740598,38.0,39631.4,2497.1000000000004,43600
218,0.07072364779275941,1e-08,0.050411605729611925,0.024583425098592855,38.0,39631.4,2497.1000000000004,43800
219,0.07072364779275941,1e-08,0.052125914992927125,0.02339767556882732,38.0,39631.4,2497.1000000000004,44000
220,0.07072364779275941,1e-08,0.04924620311641939,0.025515542872351124,38.0,39631.4,2497.1000000000004,44200
221,0.07072364779275941,1e-08,0.04742793670551229,0.026845077080047058,38.0,39631.4,2497.1000000000004,44400
222,0.07091208789111882,1e-08,0.04355542667235603,0.02855711639596653,38.0,39592.2,2488.0,44600
223,0.07091208789111882,1e-08,0.048646028763189374,0.026266994211085314,38.0,39592.2,2488.0,44800
224,0.07091208789111882,1e-08,0.04670664776936375,0.026659978683098044,38.0,39592.2,2488.0,45000
225,0.07091208789111882,1e-08,0.05015332307469099,0.024386332173566075,38.0,39592.2,2488.0,45200
226,0.07091208789111882,1e-08,0.05263251101364501,0.02183281172716788,38.0,39592.2,2488.0,45400
227,0.07091208789111882,1e-08,0.04625706109236334,0.026471005703827346,38.0,39592.2,2488.0,45600
228,0.07091208789111882,1e-08,0.04963810304444409,0.02426377233495973,38.0,39592.2,2488.0,45800
229,0.07091208789111882,1e-08,0.0470455271608375,0.026319754180641607,38.0,39592.2,2488.0,46000
230,0.07091208789111882,1e-08,0.04649494790402814,0.02671178950641554,38.0,39592.2,2488.0,46200
231,0.07091208789111882,1e-08,0.047971256344363986,0.02532701051724907,38.0,39592.2,2488.0,46400
232,0.07091208789111882,1e-08,0.04947958134613064,0.023415587609287646,38.0,39592.2,2488.0,46600
233,0.07091208789111882,1e-08,0.05061679344230413,0.02246549412434025,38.0,39592.2,2488.0,46800
234,0.07091208789111882,1e-08,0.04769086422299645,0.024850199763720552,38.0,39592.2,2488.0,47000
235,0.07091208789111882,1e-08,0.0496501311565835,0.023093958453459636,38.0,39592.2,2488.0,47200
236,0.07091208789111882,1e-08,0.047543896457161686,0.024719797108319116,38.0,39592.2,2488.0,47400
237,0.07091208789111882,1e-08,0.05052049498917993,0.022308944282228873,38.0,39592.2,2488.0,47600
238,0.07099170661021065,1e-08,0.0490774106067781,0.023347363169843607,38.0,39580.9,2484.5,47800
239,0.07099170661021065,1e-08,0.04695067030580347,0.02441172239682113,38.0,39580.9,2484.5,48000
240,0.07099170661021065,1e-08,0.049973135408662196,0.02259959315793021,38.0,39580.9,2484.5,48200
241,0.07099170661021065,1e-08,0.04961415389838868,0.023447362361085227,38.0,39580.9,2484.5,48400
242,0.07099170661021065,1e-08,0.050325694243544994,0.023326225511686016,38.0,39580.9,2484.5,48600
243,0.07102868228445224,1e-08,0.05396166450835437,0.020490239989542556,38.0,39759.3,2494.4,48800
244,0.07102868228445224,1e-08,0.05031196805914997,0.02364304304776498,38.0,39759.3,2494.4,49000
245,0.07102868228445224,1e-08,0.05059178981276003,0.022626123414675608,38.0,39759.3,2494.4,49200
246,0.07102868228445224,1e-08,0.048037676325416424,0.02489905176080824,38.0,39759.3,2494.4,49400
247,0.07102868228445224,1e-08,0.049665386519843216,0.023782129946748467,38.0,39759.3,2494.4,49600
248,0.07102868228445224,1e-08,0.04980565864340737,0.02383915480616588,38.0,39759.3,2494.4,49800
249,0.07102868228445224,1e-08,0.05088666767633558,0.023165397991831378,38.0,39759.3,2494.4,50000
250,0.07102868228445224,1e-08,0.04838117384637177,0.024984270934542217,38.0,39759.3,2494.4,50200
251,0.07102868228445224,1e-08,0.05324980096242697,0.020335276950610527,38.0,39759.3,2494.4,50400
252,0.07102868228445224,1e-08,0.052673118343850585,0.02107151192878577,38.0,39759.3,2494.4,50600
253,0.07115277961976017,1e-08,0.05059243342901626,0.022798280294625717,38.0,39859.100000000006,2496.3,50800
254,0.07115277961976017,1e-08,0.050236701153286385,0.023725652585654237,38.0,39859.100000000006,2496.3,51000
255,0.07115277961976017,1e-08,0.05071151662021691,0.02348849717919198,38.0,39859.100000000006,2496.3,51200
256,0.07115277961976017,1e-08,0.051184477682589706,0.023252302736451045,38.0,39859.100000000006,2496.3,51400
257,0.07115277961976017,1e-08,0.04949687643007378,0.024479760501956223,38.0,39859.100000000006,2496.3,51600
258,0.07115277961976017,1e-08,0.04896266052300593,0.024977333097008676,38.0,39859.100000000006,2496.3,51800
259,0.07115277961976017,1e-08,0.05144465801040427,0.02309424937891833,38.0,39859.100000000006,2496.3,52000
260,0.07115277961976017,1e-08,0.048457405604727784,0.025448065061360867,38.0,39859.100000000006,2496.3,52200
261,0.07115277961976017,1e-08,0.049148845999988956,0.024680737143162688,38.0,39859.100000000006,2496.3,52400
262,0.07115277961976017,1e-08,0.05265207705819356,0.021396886024468285,38.0,39859.100000000006,2496.3,52600
263,0.07115277961976017,1e-08,0.048205142558951454,0.026069549001877804,38.0,39859.100000000006,2496.3,52800
264,0.07115277961976017,1e-08,0.05340528954981494,0.020857765713336817,38.0,39859.100000000006,2496.3,53000
265,0.07115277961976017,1e-08,0.05308320998246455,0.020770825852405805,38.0,39859.100000000006,2496.3,53200
